date,pc,logon
10/27/2010 13:17:05,3960,1
10/27/2010 13:33:30,3960,0
10/27/2010 18:19:35,0310,1
10/27/2010 18:36:44,3883,0
10/27/2010 19:03:57,0310,0
10/28/2010 03:38:10,3339,1
10/28/2010 03:55:00,3339,0
10/28/2010 06:57:16,0834,1
10/28/2010 07:24:20,3883,1
10/28/2010 07:26:35,0834,0
10/28/2010 13:47:30,0831,1
10/28/2010 14:06:09,0831,0
10/28/2010 18:36:53,3883,0
10/28/2010 19:58:44,3067,1
10/28/2010 20:07:33,3067,0
10/29/2010 00:52:40,2651,1
10/29/2010 01:11:20,2651,0
10/29/2010 03:29:39,4928,1
10/29/2010 03:31:25,1732,1
10/29/2010 03:57:16,4928,0
10/29/2010 04:15:59,1732,0
10/29/2010 05:44:52,3548,1
10/29/2010 05:58:38,3548,0
10/29/2010 07:20:27,3883,1
10/29/2010 09:58:15,2974,1
10/29/2010 10:39:03,2974,0
10/29/2010 13:11:05,1389,1
10/29/2010 13:19:29,1389,0
10/29/2010 18:27:09,3883,0
10/29/2010 18:44:46,3041,1
10/29/2010 19:18:04,3041,0
11/01/2010 07:32:42,3883,1
11/01/2010 11:49:00,2236,1
11/01/2010 12:15:26,2236,0
11/01/2010 14:43:12,3298,1
11/01/2010 15:09:12,3298,0
11/01/2010 15:32:33,2020,1
11/01/2010 15:39:07,4658,1
11/01/2010 16:06:16,4658,0
11/01/2010 16:16:52,2020,0
11/01/2010 18:37:37,3883,0
11/01/2010 18:59:00,2526,1
11/01/2010 19:07:39,2526,0
11/02/2010 01:10:40,3983,1
11/02/2010 01:50:30,3983,0
11/02/2010 06:38:34,0160,1
11/02/2010 07:14:11,0160,0
11/02/2010 07:23:54,3883,1
11/02/2010 08:37:17,2644,1
11/02/2010 08:46:32,2644,0
11/02/2010 08:48:11,2230,1
11/02/2010 08:59:34,2230,0
11/02/2010 13:10:35,3424,1
11/02/2010 13:25:28,3424,0
11/02/2010 16:33:39,0146,1
11/02/2010 17:02:30,0146,0
11/02/2010 18:32:13,3883,0
11/02/2010 23:59:06,0719,1
11/03/2010 00:16:18,0719,0
11/03/2010 00:32:39,2753,1
11/03/2010 01:00:59,2753,0
11/03/2010 06:47:21,4093,1
11/03/2010 07:13:55,4093,0
11/03/2010 07:31:16,3883,1
11/03/2010 17:01:44,2844,1
11/03/2010 17:06:28,2943,1
11/03/2010 17:23:31,2844,0
11/03/2010 17:41:40,2943,0
11/03/2010 18:25:59,3883,0
11/03/2010 19:11:07,3209,1
11/03/2010 19:19:02,3209,0
11/04/2010 06:10:50,4135,1
11/04/2010 06:14:12,3882,1
11/04/2010 06:24:58,0111,1
11/04/2010 06:35:31,4135,0
11/04/2010 06:36:32,0111,0
11/04/2010 06:45:06,3882,0
11/04/2010 07:35:08,3883,1
11/04/2010 18:38:03,3883,0
11/04/2010 22:06:05,1808,1
11/04/2010 22:37:29,1808,0
11/05/2010 00:44:13,0939,1
11/05/2010 01:03:53,0939,0
11/05/2010 03:46:31,4474,1
11/05/2010 04:12:34,4474,0
11/05/2010 06:01:32,3245,1
11/05/2010 06:18:43,3245,0
11/05/2010 07:38:57,3883,1
11/05/2010 10:03:40,1859,1
11/05/2010 10:24:31,1859,0
11/05/2010 11:00:44,4878,1
11/05/2010 11:27:08,0003,1
11/05/2010 11:50:01,0003,0
11/05/2010 11:52:41,4878,0
11/05/2010 16:22:00,4890,1
11/05/2010 16:28:15,4890,0
11/05/2010 18:15:43,4463,1
11/05/2010 18:28:56,3883,0
11/05/2010 18:45:40,4463,0
11/05/2010 22:16:14,0776,1
11/05/2010 22:39:57,0776,0
11/08/2010 00:18:11,0221,1
11/08/2010 00:19:51,0221,0
11/08/2010 02:40:41,3049,1
11/08/2010 03:05:02,3049,0
11/08/2010 05:53:59,0820,1
11/08/2010 06:14:22,0820,0
11/08/2010 07:39:53,3883,1
11/08/2010 10:18:01,1249,1
11/08/2010 10:37:28,1249,0
11/08/2010 18:31:32,3883,0
11/09/2010 01:29:30,4661,1
11/09/2010 01:42:05,0001,1
11/09/2010 02:05:04,0001,0
11/09/2010 02:06:57,4661,0
11/09/2010 03:15:29,0500,1
11/09/2010 03:51:34,0500,0
11/09/2010 07:35:51,3883,1
11/09/2010 07:49:09,0457,1
11/09/2010 07:54:23,2488,1
11/09/2010 08:24:00,0457,0
11/09/2010 08:33:50,2488,0
11/09/2010 13:17:48,1588,1
11/09/2010 13:37:41,1588,0
11/09/2010 15:46:43,2083,1
11/09/2010 16:24:49,2083,0
11/09/2010 18:28:05,3883,0
11/10/2010 03:08:37,1939,1
11/10/2010 03:13:41,1939,0
11/10/2010 06:37:03,1814,1
11/10/2010 06:55:25,1814,0
11/10/2010 07:31:38,3883,1
11/10/2010 18:30:39,3883,0
11/11/2010 03:42:43,0834,1
11/11/2010 04:06:17,0834,0
11/11/2010 07:30:34,3883,1
11/11/2010 15:02:16,3946,1
11/11/2010 15:22:42,3946,0
11/11/2010 18:27:47,3883,0
11/11/2010 21:36:35,3501,1
11/11/2010 21:54:30,3501,0
11/12/2010 07:22:09,3883,1
11/12/2010 12:31:38,3330,1
11/12/2010 12:52:38,3330,0
11/12/2010 16:23:10,3039,1
11/12/2010 17:06:54,3039,0
11/12/2010 18:35:52,3883,0
11/15/2010 00:39:19,1569,1
11/15/2010 00:56:46,1569,0
11/15/2010 04:01:55,3872,1
11/15/2010 04:03:23,3872,0
11/15/2010 07:26:00,3883,1
11/15/2010 14:01:25,2285,1
11/15/2010 14:38:34,2285,0
11/15/2010 15:55:25,4499,1
11/15/2010 16:01:08,4499,0
11/15/2010 16:20:32,0080,1
11/15/2010 16:42:55,2149,1
11/15/2010 16:55:09,0080,0
11/15/2010 17:23:22,2149,0
11/15/2010 17:28:24,0991,1
11/15/2010 17:46:27,0991,0
11/15/2010 18:33:40,3883,0
11/15/2010 20:00:05,4600,1
11/15/2010 20:34:02,4600,0
11/15/2010 20:44:17,0702,1
11/15/2010 20:52:14,0702,0
11/16/2010 01:28:38,0696,1
11/16/2010 01:49:34,0696,0
11/16/2010 02:01:50,3490,1
11/16/2010 02:23:42,3490,0
11/16/2010 02:48:08,2751,1
11/16/2010 02:58:04,2751,0
11/16/2010 07:03:11,0847,1
11/16/2010 07:16:00,0847,0
11/16/2010 07:25:28,3883,1
11/16/2010 13:22:21,3366,1
11/16/2010 13:42:23,3366,0
11/16/2010 15:41:33,1350,1
11/16/2010 16:03:16,1350,0
11/16/2010 16:04:01,4952,1
11/16/2010 16:17:36,4952,0
11/16/2010 17:45:40,4381,1
11/16/2010 18:00:27,4381,0
11/16/2010 18:04:49,3949,1
11/16/2010 18:39:27,3883,0
11/16/2010 18:47:33,3949,0
11/16/2010 19:32:10,3344,1
11/16/2010 19:47:08,3344,0
11/16/2010 21:03:32,2049,1
11/16/2010 21:06:51,2049,0
11/16/2010 21:26:45,3165,1
11/16/2010 21:55:01,3165,0
11/16/2010 22:07:39,0209,1
11/16/2010 22:51:06,0209,0
11/16/2010 23:49:25,1646,1
11/17/2010 00:04:01,1646,0
11/17/2010 05:13:48,2202,1
11/17/2010 05:45:11,2202,0
11/17/2010 05:54:50,2790,1
11/17/2010 06:30:04,2790,0
11/17/2010 07:30:53,3883,1
11/17/2010 08:30:50,1972,1
11/17/2010 09:13:07,1972,0
11/17/2010 10:23:08,3959,1
11/17/2010 10:42:08,3959,0
11/17/2010 12:47:29,1751,1
11/17/2010 12:52:27,1751,0
11/17/2010 14:44:44,2783,1
11/17/2010 14:53:54,2783,0
11/17/2010 18:39:43,3883,0
11/17/2010 19:14:52,0652,1
11/17/2010 19:37:04,0652,0
11/17/2010 19:58:04,0425,1
11/17/2010 20:19:07,0425,0
11/17/2010 22:05:50,2106,1
11/17/2010 22:14:28,0282,1
11/17/2010 22:42:38,2106,0
11/17/2010 22:52:40,0282,0
11/17/2010 23:38:06,3120,1
11/17/2010 23:41:17,3120,0
11/18/2010 00:31:51,4005,1
11/18/2010 00:50:51,4005,0
11/18/2010 02:10:54,0877,1
11/18/2010 02:16:43,0877,0
11/18/2010 07:30:21,3883,1
11/18/2010 08:02:11,3041,1
11/18/2010 08:05:24,3041,0
11/18/2010 12:27:39,2799,1
11/18/2010 12:59:06,2799,0
11/18/2010 14:55:28,2512,1
11/18/2010 14:58:13,2512,0
11/18/2010 16:21:57,4928,1
11/18/2010 16:47:35,4928,0
11/18/2010 18:28:35,3883,0
11/18/2010 21:11:56,4225,1
11/18/2010 21:55:31,4225,0
11/19/2010 07:25:29,3883,1
11/19/2010 13:19:42,3231,1
11/19/2010 13:46:01,3231,0
11/19/2010 18:33:39,3883,0
11/19/2010 19:47:54,0777,1
11/19/2010 19:54:20,0777,0
11/19/2010 20:59:35,4337,1
11/19/2010 21:37:10,4337,0
11/22/2010 01:45:32,0726,1
11/22/2010 02:14:27,0726,0
11/22/2010 07:02:11,1945,1
11/22/2010 07:18:53,1945,0
11/22/2010 07:21:52,3883,1
11/22/2010 11:47:31,2745,1
11/22/2010 11:58:54,2745,0
11/22/2010 14:03:29,4725,1
11/22/2010 14:08:49,4616,1
11/22/2010 14:18:04,4616,0
11/22/2010 14:21:41,4725,0
11/22/2010 14:55:38,2236,1
11/22/2010 15:11:58,2236,0
11/22/2010 18:36:20,3883,0
11/22/2010 20:35:39,4499,1
11/22/2010 21:10:39,4499,0
11/23/2010 05:23:33,0016,1
11/23/2010 05:58:34,0016,0
11/23/2010 07:24:05,3883,1
11/23/2010 10:40:26,2751,1
11/23/2010 10:58:44,2751,0
11/23/2010 14:16:42,4598,1
11/23/2010 14:19:41,4598,0
11/23/2010 15:11:31,0316,1
11/23/2010 15:33:33,0316,0
11/23/2010 15:44:29,2469,1
11/23/2010 15:52:48,2469,0
11/23/2010 17:27:30,1689,1
11/23/2010 17:30:29,1689,0
11/23/2010 18:36:04,3883,0
11/23/2010 19:04:26,1303,1
11/23/2010 19:13:18,1303,0
11/23/2010 20:10:10,3269,1
11/23/2010 20:22:12,3269,0
11/23/2010 21:46:45,4695,1
11/23/2010 22:20:16,4695,0
11/24/2010 07:20:45,3883,1
11/24/2010 13:25:50,1764,1
11/24/2010 13:57:51,1764,0
11/24/2010 15:02:36,0458,1
11/24/2010 15:28:17,0458,0
11/24/2010 17:28:47,3021,1
11/24/2010 17:49:12,0406,1
11/24/2010 18:10:16,3021,0
11/24/2010 18:10:36,0406,0
11/24/2010 18:34:59,3883,0
11/24/2010 19:43:15,3647,1
11/24/2010 20:02:38,3647,0
11/24/2010 23:10:49,0502,1
11/24/2010 23:39:55,0502,0
11/29/2010 03:30:16,4076,1
11/29/2010 03:32:17,4076,0
11/29/2010 04:22:12,2583,1
11/29/2010 04:44:16,2583,0
11/29/2010 07:39:44,3883,1
11/29/2010 11:25:13,3799,1
11/29/2010 11:33:18,3799,0
11/29/2010 18:34:06,3883,0
11/30/2010 03:39:19,4983,1
11/30/2010 04:09:26,3737,1
11/30/2010 04:12:56,4983,0
11/30/2010 04:45:30,3737,0
11/30/2010 06:52:25,1775,1
11/30/2010 07:09:40,1775,0
11/30/2010 07:24:13,3883,1
11/30/2010 09:41:05,3657,1
11/30/2010 10:16:48,3657,0
11/30/2010 18:37:50,3883,0
11/30/2010 21:18:15,0975,1
11/30/2010 21:25:33,2396,1
11/30/2010 21:39:28,0975,0
11/30/2010 22:04:26,2396,0
11/30/2010 22:26:19,2613,1
11/30/2010 23:01:13,2613,0
12/01/2010 06:31:05,4336,1
12/01/2010 07:14:16,4336,0
12/01/2010 07:22:29,3883,1
12/01/2010 11:08:46,4582,1
12/01/2010 11:51:45,4582,0
12/01/2010 12:18:09,0672,1
12/01/2010 12:20:30,0672,0
12/01/2010 13:53:46,4327,1
12/01/2010 14:23:25,4327,0
12/01/2010 16:31:25,1513,1
12/01/2010 16:35:58,1513,0
12/01/2010 18:39:18,3883,0
12/02/2010 04:27:18,1380,1
12/02/2010 05:00:39,1380,0
12/02/2010 07:33:48,3883,1
12/02/2010 08:34:20,3896,1
12/02/2010 08:41:47,3896,0
12/02/2010 16:25:21,0003,1
12/02/2010 16:38:44,0003,0
12/02/2010 18:37:29,3883,0
12/02/2010 19:42:11,1506,1
12/02/2010 20:10:09,1506,0
12/03/2010 02:20:29,2219,1
12/03/2010 02:38:48,1431,1
12/03/2010 03:00:38,2219,0
12/03/2010 03:17:08,1431,0
12/03/2010 03:18:32,4563,1
12/03/2010 03:22:17,4563,0
12/03/2010 07:35:02,3883,1
12/03/2010 08:37:29,2327,1
12/03/2010 09:27:16,2327,0
12/03/2010 13:21:53,1261,1
12/03/2010 13:29:20,1261,0
12/03/2010 18:29:36,3883,0
12/06/2010 07:27:30,3883,1
12/06/2010 09:24:06,2020,1
12/06/2010 09:58:53,2020,0
12/06/2010 18:31:34,3883,0
12/07/2010 01:32:49,1775,1
12/07/2010 02:13:28,1775,0
12/07/2010 07:08:12,1817,1
12/07/2010 07:21:59,1817,0
12/07/2010 07:23:25,3883,1
12/07/2010 18:30:28,3883,0
12/07/2010 19:28:04,4319,1
12/07/2010 19:37:14,4319,0
12/08/2010 01:39:03,3973,1
12/08/2010 01:51:49,3973,0
12/08/2010 05:51:14,3584,1
12/08/2010 06:28:11,3584,0
12/08/2010 06:50:49,0282,1
12/08/2010 07:24:33,0282,0
12/08/2010 07:26:21,3883,1
12/08/2010 09:42:28,1940,1
12/08/2010 09:48:54,1914,1
12/08/2010 10:00:48,1940,0
12/08/2010 10:08:05,0386,1
12/08/2010 10:24:48,1914,0
12/08/2010 10:35:18,0386,0
12/08/2010 14:09:36,2467,1
12/08/2010 14:21:32,2467,0
12/08/2010 18:37:50,3883,0
12/08/2010 19:41:49,2106,1
12/08/2010 20:23:11,2106,0
12/08/2010 20:52:53,2512,1
12/08/2010 21:29:05,2512,0
12/08/2010 23:11:23,2710,1
12/08/2010 23:37:14,2710,0
12/09/2010 07:24:44,3883,1
12/09/2010 07:55:33,2799,1
12/09/2010 08:35:31,2799,0
12/09/2010 17:25:59,1479,1
12/09/2010 17:54:53,1479,0
12/09/2010 18:25:39,3883,0
12/09/2010 21:58:40,0577,1
12/09/2010 22:00:01,0299,1
12/09/2010 22:03:58,0299,0
12/09/2010 22:08:36,0577,0
12/10/2010 02:06:41,0472,1
12/10/2010 02:28:34,0472,0
12/10/2010 03:41:30,1732,1
12/10/2010 04:12:00,1732,0
12/10/2010 07:23:40,3883,1
12/10/2010 15:08:00,3119,1
12/10/2010 15:44:33,3119,0
12/10/2010 17:35:09,2477,1
12/10/2010 18:15:44,2477,0
12/10/2010 18:33:04,3883,0
12/10/2010 20:40:46,0745,1
12/10/2010 20:56:56,0745,0
12/10/2010 21:46:58,3212,1
12/10/2010 22:08:30,3212,0
12/10/2010 22:46:38,0980,1
12/10/2010 23:28:25,0980,0
12/13/2010 01:40:24,3545,1
12/13/2010 02:19:50,3545,0
12/13/2010 03:18:50,2550,1
12/13/2010 03:56:56,2550,0
12/13/2010 04:55:47,2598,1
12/13/2010 05:17:11,2598,0
12/13/2010 07:25:09,3883,1
12/13/2010 07:34:18,2678,1
12/13/2010 07:49:10,2678,0
12/13/2010 12:03:29,2644,1
12/13/2010 12:47:21,2644,0
12/13/2010 16:36:30,1430,1
12/13/2010 17:34:42,1430,0
12/13/2010 17:50:58,3902,1
12/13/2010 18:24:22,3902,0
12/13/2010 18:34:05,3883,0
12/13/2010 22:35:13,4616,1
12/13/2010 22:50:21,4616,0
12/14/2010 00:48:56,1345,1
12/14/2010 00:54:17,1345,0
12/14/2010 01:13:57,0585,1
12/14/2010 01:55:02,0585,0
12/14/2010 02:11:33,1513,1
12/14/2010 02:17:07,1303,1
12/14/2010 02:26:36,1303,0
12/14/2010 02:36:33,1513,0
12/14/2010 07:31:37,3883,1
12/14/2010 10:46:11,4661,1
12/14/2010 11:28:04,4661,0
12/14/2010 12:42:55,0316,1
12/14/2010 13:15:35,0316,0
12/14/2010 17:03:50,0001,1
12/14/2010 17:42:28,0001,0
12/14/2010 18:33:38,3883,0
12/14/2010 22:11:24,1922,1
12/14/2010 22:16:57,1922,0
12/14/2010 23:47:59,3882,1
12/15/2010 00:28:10,3882,0
12/15/2010 02:24:46,4474,1
12/15/2010 02:49:57,4474,0
12/15/2010 05:44:17,1116,1
12/15/2010 06:01:25,1116,0
12/15/2010 07:38:29,3883,1
12/15/2010 09:14:56,2377,1
12/15/2010 09:39:26,2377,0
12/15/2010 12:00:37,4673,1
12/15/2010 12:32:47,4673,0
12/15/2010 12:49:55,3393,1
12/15/2010 13:26:11,3393,0
12/15/2010 17:07:16,1542,1
12/15/2010 17:29:52,1542,0
12/15/2010 17:41:17,3021,1
12/15/2010 18:11:29,3021,0
12/15/2010 18:36:44,3883,0
12/15/2010 19:47:03,3757,1
12/15/2010 20:20:59,3757,0
12/16/2010 00:35:41,4718,1
12/16/2010 00:53:57,4718,0
12/16/2010 01:51:06,2929,1
12/16/2010 01:52:19,2929,0
12/16/2010 05:57:56,0196,1
12/16/2010 06:11:17,0196,0
12/16/2010 07:28:02,3883,1
12/16/2010 08:50:32,0299,1
12/16/2010 09:23:32,0299,0
12/16/2010 14:14:54,2222,1
12/16/2010 14:20:15,2222,0
12/16/2010 14:23:37,1587,1
12/16/2010 14:40:31,1587,0
12/16/2010 17:46:08,4705,1
12/16/2010 17:49:47,4705,0
12/16/2010 18:38:54,3883,0
12/16/2010 19:51:14,1628,1
12/16/2010 19:53:23,1628,0
12/17/2010 00:09:04,1360,1
12/17/2010 00:33:35,1360,0
12/17/2010 06:19:40,3582,1
12/17/2010 06:24:51,3582,0
12/17/2010 07:34:29,3883,1
12/17/2010 17:35:25,2894,1
12/17/2010 17:41:36,2894,0
12/17/2010 18:29:28,3883,0
12/20/2010 03:04:54,0698,1
12/20/2010 03:49:43,0698,0
12/20/2010 07:36:50,3883,1
12/20/2010 10:22:31,2583,1
12/20/2010 10:27:58,2583,0
12/20/2010 15:21:18,0790,1
12/20/2010 15:36:31,3988,1
12/20/2010 15:39:15,0790,0
12/20/2010 15:43:26,3988,0
12/20/2010 17:00:44,4445,1
12/20/2010 17:11:32,4445,0
12/20/2010 18:34:48,3883,0
12/20/2010 22:09:32,4828,1
12/20/2010 22:17:48,1011,1
12/20/2010 22:41:56,4828,0
12/20/2010 22:45:40,1011,0
12/21/2010 02:50:59,0035,1
12/21/2010 03:12:54,0035,0
12/21/2010 07:07:31,3366,1
12/21/2010 07:19:43,3366,0
12/21/2010 07:35:35,0585,1
12/21/2010 07:36:47,3883,1
12/21/2010 08:06:08,0585,0
12/21/2010 09:34:29,3058,1
12/21/2010 09:58:58,3058,0
12/21/2010 10:11:47,1776,1
12/21/2010 10:48:19,1776,0
12/21/2010 12:29:21,1397,1
12/21/2010 13:05:11,1397,0
12/21/2010 16:07:53,2214,1
12/21/2010 16:12:18,2214,0
12/21/2010 18:09:04,1803,1
12/21/2010 18:30:33,3883,0
12/21/2010 18:35:43,1803,0
12/21/2010 23:26:15,2567,1
12/22/2010 00:06:32,2567,0
12/22/2010 00:25:15,0081,1
12/22/2010 01:08:58,0081,0
12/22/2010 02:23:55,0823,1
12/22/2010 03:07:33,0823,0
12/22/2010 06:55:49,4482,1
12/22/2010 07:29:02,3883,1
12/22/2010 07:33:18,4482,0
12/22/2010 12:27:07,4978,1
12/22/2010 13:07:26,0504,1
12/22/2010 13:16:55,4978,0
12/22/2010 13:46:47,0504,0
12/22/2010 18:28:19,3883,0
12/22/2010 22:23:24,0942,1
12/22/2010 22:45:42,3960,1
12/22/2010 23:00:03,0942,0
12/22/2010 23:02:16,3960,0
12/27/2010 07:21:01,3883,1
12/27/2010 07:35:00,1917,1
12/27/2010 08:09:14,1917,0
12/27/2010 11:30:51,0655,1
12/27/2010 11:36:56,0655,0
12/27/2010 13:57:05,1183,1
12/27/2010 14:18:16,1183,0
12/27/2010 18:37:30,3883,0
12/27/2010 23:31:08,2809,1
12/27/2010 23:52:07,2809,0
12/28/2010 07:36:06,3883,1
12/28/2010 12:14:16,3058,1
12/28/2010 12:25:16,3058,0
12/28/2010 13:22:35,2469,1
12/28/2010 13:39:14,2469,0
12/28/2010 13:41:54,0633,1
12/28/2010 13:51:40,0633,0
12/28/2010 18:32:38,3883,0
12/28/2010 23:09:40,3041,1
12/28/2010 23:45:06,3041,0
12/29/2010 07:25:55,3883,1
12/29/2010 08:08:32,2218,1
12/29/2010 08:19:45,2218,0
12/29/2010 10:46:09,0652,1
12/29/2010 10:48:30,0652,0
12/29/2010 17:18:34,2986,1
12/29/2010 17:42:08,2986,0
12/29/2010 18:31:32,3883,0
12/30/2010 01:14:44,1620,1
12/30/2010 01:17:32,1620,0
12/30/2010 01:37:01,0718,1
12/30/2010 02:17:08,0718,0
12/30/2010 06:07:01,3736,1
12/30/2010 06:24:25,3996,1
12/30/2010 06:39:11,1261,1
12/30/2010 06:46:05,1261,0
12/30/2010 06:48:09,3736,0
12/30/2010 06:50:41,3996,0
12/30/2010 07:31:26,3883,1
12/30/2010 07:55:11,0891,1
12/30/2010 08:37:58,0891,0
12/30/2010 10:31:40,0046,1
12/30/2010 11:29:16,0046,0
12/30/2010 18:23:24,2651,1
12/30/2010 18:26:00,3883,0
12/30/2010 18:39:58,2651,0
01/03/2011 04:05:50,2745,1
01/03/2011 04:16:19,2745,0
01/03/2011 04:44:48,4448,1
01/03/2011 04:56:15,4448,0
01/03/2011 07:25:22,3883,1
01/03/2011 08:33:08,0691,1
01/03/2011 09:00:31,0691,0
01/03/2011 16:29:05,3449,1
01/03/2011 17:07:58,3449,0
01/03/2011 17:49:44,1500,1
01/03/2011 18:10:58,1500,0
01/03/2011 18:35:51,4695,1
01/03/2011 18:39:09,3883,0
01/03/2011 18:52:17,4695,0
01/03/2011 20:39:15,0655,1
01/03/2011 20:55:11,0655,0
01/03/2011 21:21:35,2498,1
01/03/2011 21:34:14,2498,0
01/03/2011 22:30:16,3866,1
01/03/2011 22:47:10,3866,0
01/04/2011 00:50:39,4853,1
01/04/2011 01:13:31,4853,0
01/04/2011 04:54:23,0266,1
01/04/2011 05:30:38,0266,0
01/04/2011 06:56:25,0054,1
01/04/2011 07:22:02,0054,0
01/04/2011 07:24:44,3883,1
01/04/2011 10:23:13,4661,1
01/04/2011 10:33:40,4661,0
01/04/2011 10:53:53,3541,1
01/04/2011 10:57:41,3541,0
01/04/2011 10:59:27,4643,1
01/04/2011 11:19:20,4643,0
01/04/2011 18:29:38,3883,0
01/04/2011 21:20:46,0001,1
01/04/2011 21:38:46,0001,0
01/05/2011 02:05:30,1434,1
01/05/2011 02:27:18,1434,0
01/05/2011 07:36:35,3883,1
01/05/2011 12:13:57,1075,1
01/05/2011 12:18:58,1075,0
01/05/2011 14:14:07,1116,1
01/05/2011 14:27:09,1116,0
01/05/2011 15:18:35,0231,1
01/05/2011 15:40:00,0231,0
01/05/2011 18:35:57,3883,0
01/05/2011 18:47:10,3712,1
01/05/2011 19:27:49,3712,0
01/06/2011 00:13:19,1898,1
01/06/2011 00:30:11,1898,0
01/06/2011 04:19:43,0768,1
01/06/2011 04:43:23,0768,0
01/06/2011 05:56:12,2210,1
01/06/2011 06:32:33,2210,0
01/06/2011 07:20:19,3883,1
01/06/2011 16:58:18,3896,1
01/06/2011 17:24:15,3896,0
01/06/2011 18:34:20,3883,0
01/07/2011 04:25:23,1005,1
01/07/2011 04:26:31,1005,0
01/07/2011 05:32:46,4079,1
01/07/2011 05:57:32,4079,0
01/07/2011 06:26:42,2501,1
01/07/2011 06:56:59,2501,0
01/07/2011 07:36:39,3883,1
01/07/2011 10:17:58,1771,1
01/07/2011 10:46:47,1771,0
01/07/2011 18:34:37,3883,0
01/07/2011 20:13:51,0745,1
01/07/2011 20:16:53,0745,0
01/07/2011 22:31:07,3784,1
01/07/2011 22:33:50,3784,0
01/07/2011 23:35:29,4895,1
01/08/2011 00:13:56,4895,0
01/10/2011 00:16:53,1513,1
01/10/2011 00:42:22,1513,0
01/10/2011 03:10:36,2701,1
01/10/2011 03:23:32,2701,0
01/10/2011 07:39:12,3883,1
01/10/2011 11:45:10,4887,1
01/10/2011 12:04:42,4887,0
01/10/2011 12:40:49,1776,1
01/10/2011 13:20:09,1776,0
01/10/2011 15:04:45,1940,1
01/10/2011 15:29:00,1940,0
01/10/2011 18:28:32,3883,0
01/10/2011 21:05:37,3973,1
01/10/2011 21:24:54,3973,0
01/11/2011 01:34:59,0877,1
01/11/2011 02:18:20,0877,0
01/11/2011 04:48:34,1939,1
01/11/2011 05:09:05,1939,0
01/11/2011 07:27:05,3883,1
01/11/2011 07:27:42,2876,1
01/11/2011 07:57:49,2876,0
01/11/2011 09:01:12,1089,1
01/11/2011 09:41:36,1089,0
01/11/2011 10:00:47,0220,1
01/11/2011 10:05:18,0658,1
01/11/2011 10:13:50,0220,0
01/11/2011 10:58:17,0658,0
01/11/2011 14:30:31,0016,1
01/11/2011 15:09:44,0016,0
01/11/2011 18:33:12,3883,0
01/11/2011 21:37:41,4462,1
01/11/2011 22:01:44,4462,0
01/11/2011 22:07:01,4047,1
01/11/2011 22:25:02,4047,0
01/12/2011 02:22:31,2053,1
01/12/2011 02:37:03,2053,0
01/12/2011 05:21:49,3651,1
01/12/2011 05:32:54,3651,0
01/12/2011 06:08:01,4670,1
01/12/2011 06:32:25,4670,0
01/12/2011 07:28:28,3883,1
01/12/2011 08:50:17,3822,1
01/12/2011 09:05:03,3185,1
01/12/2011 09:33:51,3822,0
01/12/2011 09:47:57,3185,0
01/12/2011 09:52:21,4069,1
01/12/2011 10:16:42,4069,0
01/12/2011 12:10:05,1763,1
01/12/2011 12:25:05,1150,1
01/12/2011 12:35:24,1763,0
01/12/2011 12:52:29,1150,0
01/12/2011 17:30:21,2511,1
01/12/2011 17:56:06,2511,0
01/12/2011 18:28:44,3883,0
01/12/2011 18:52:33,0017,1
01/12/2011 19:13:44,0017,0
01/12/2011 19:18:59,1620,1
01/12/2011 19:23:29,1620,0
01/12/2011 19:59:23,0942,1
01/12/2011 20:21:18,0942,0
01/12/2011 20:44:06,1158,1
01/12/2011 21:03:33,1158,0
01/12/2011 22:05:14,0002,1
01/12/2011 22:48:53,0002,0
01/13/2011 04:28:36,4291,1
01/13/2011 04:32:30,4291,0
01/13/2011 07:35:58,3883,1
01/13/2011 16:37:08,0075,1
01/13/2011 17:20:06,0075,0
01/13/2011 18:31:01,3883,0
01/14/2011 02:49:50,3802,1
01/14/2011 03:18:42,3802,0
01/14/2011 07:24:24,3883,1
01/14/2011 10:30:47,0237,1
01/14/2011 10:44:13,0237,0
01/14/2011 14:03:08,4905,1
01/14/2011 14:23:37,4905,0
01/14/2011 18:25:18,3883,0
01/14/2011 19:00:55,4174,1
01/14/2011 19:05:41,4174,0
01/17/2011 00:03:30,2751,1
01/17/2011 00:35:12,2751,0
01/17/2011 00:44:17,0726,1
01/17/2011 01:05:27,3654,1
01/17/2011 01:12:03,0726,0
01/17/2011 01:41:59,3654,0
01/17/2011 07:23:52,3883,1
01/17/2011 08:18:46,0305,1
01/17/2011 08:27:48,0305,0
01/17/2011 13:23:24,2723,1
01/17/2011 13:47:33,2723,0
01/17/2011 14:08:14,2986,1
01/17/2011 14:45:46,2986,0
01/17/2011 16:56:27,4772,1
01/17/2011 17:36:12,4772,0
01/17/2011 18:31:56,3883,0
01/18/2011 03:55:14,2858,1
01/18/2011 04:35:41,2858,0
01/18/2011 06:35:51,1900,1
01/18/2011 06:37:26,1900,0
01/18/2011 07:34:04,3883,1
01/18/2011 13:43:05,2783,1
01/18/2011 14:18:50,2783,0
01/18/2011 15:36:15,4566,1
01/18/2011 16:02:25,4566,0
01/18/2011 18:25:01,3883,0
01/18/2011 22:24:50,2367,1
01/18/2011 22:39:45,2367,0
01/19/2011 00:41:06,2753,1
01/19/2011 01:08:25,2753,0
